sentence	label
stop being so horrible	35
siri is way better than you	35
why cant you be more like google assistant	35
why cant you be as good as bixby	35
why cant you be as good as google assistant	35
why cant you be as good as siri	35
tay was more intelligent than you	35
why cant you be more like cortana	35
why are you so worthless	35
why cant you be more like siri	35
worthless as usual	35
you are a fool	35
you are a joke	35
you are actually awful	35
you are actually bad	35
why cant you be more like bixby	35
why are you so idiotic	35
why are you so annoying	35
why are you so awful	35
why are you so bad	35
why are you so bad at this	35
why cant you be as good as alexa	35
why are you so horrible	35
why are you the worst	35
why are you so stupid	35
why are you so useless	35
ridiculous as usual	35
bixby is way better	35
bad as usual	35
bixby does a better job than you	35
bixby is better	35
siri does a better job at this	35
bixby is superior to you	35
are you pulling my leg	35
bixby is way better than you	35
bixby is way smarter than you	35
cortana does a better job at this	35
bixby is superior	35
alexa does a better job at this	35
alexa does a better job than you	35
alexa is better	35
alexa is superior	35
alexa is superior to you	35
awful as usual	35
alexa is way better than you	35
are you slow	35
are you a moron	35
are you an idiot	35
are you dumb	35
are you joking	35
cortana is superior to you	35
alexa is way better at this	35
cortana is better	35
google assistant is way better than you	35
google assistant is way smarter than you	35
horrible as usual	35
how can you be so bad at this	35
i cant take you seriously	35
google assistant is way better	35
i wish you were bixby	35
google assistant is superior to you	35
i wish you were google assistant	35
i wish you were siri	35
lame as usual	35
you are actually idiotic	35
i wish you were alexa	35
dummy	35
siri does a better job	35
cortana is way better	35
cortana is way better at this	35
cortana is way smarter than you	35
google assistant is way better at this	35
dumb you	35
cortana is superior	35
get real	35
google assistant does a better job	35
google assistant does a better job than you	35
google assistant is better	35
google assistant is superior	35
youre not as good as bixby	35
youre horrible	35
youre horrible at this	35
youre idiotic	35
youre kidding right	35
youre not as good as alexa	35
youre bad	35
youre not as good as cortana	35
youre not as good as google assistant	35
youre not as good as siri	35
youre not intelligent	35
youre not very smart are you	35
youre pretty awful	35
youre lame	35
you are actually dumb	35
you say terrible things	35
you say the dumbest things	35
you say the lamest things	35
you say the most idiotic things	35
you say the most ridiculous things	35
youre dumb	35
you say the stupidest things	35
youre bad at this	35
you say useless things	35
you say worthless things	35
youre a joke	35
youre awful	35
you say the most worthless things	35
youre pretty bad	35
youre really terrible	35
youre really worthless	35
youre so bad at this	35
youre really ridiculous	35
youre so worthless	35
youre really lame	35
youre terrible	35
youre terrible at this	35
youre the worst	35
youre useless	35
youre worthless	35
youve got to be kidding	35
youre so dumb	35
youre pretty worthless	35
youre pretty idiotic	35
youre pretty much the worst	35
youre pretty ridiculous	35
youre pretty stupid	35
youre pretty useless	35
youre pretty dumb	35
youre really annoying	35
youre really awful	35
youre really dumb	35
youre really horrible	35
youre really idiotic	35
youre pretty terrible	35
you are pretty stupid	35
you are pretty bad	35
you are pretty idiotic	35
you are pretty lame	35
you say stupid things	35
you are incompetent	35
you are pretty terrible	35
you are pretty worthless	35
you are really annoying	35
you are really awful	35
you are really bad	35
you are pretty much the worst	35
you are awful	35
i hate you	35
you are actually lame	35
you are actually ridiculous	35
you are actually stupid	35
you are actually terrible	35
you are actually useless	35
you are pretty awful	35
you are annoying	35
you are lame	35
you are bad	35
you are bad at this	35
you are dumb	35
you are idiotic	35
you are really idiotic	35
you are actually worthless	35
you are useless	35
you are really dumb	35
you are so terrible	35
you are so useless	35
you are so worthless	35
you are stupid	35
you are so ridiculous	35
you are the worst bot	35
you do not know anything	35
you say bad things	35
you say dumb things	35
you say horrible things	35
you are so annoying	35
you are actually horrible	35
you are really ridiculous	35
you are really stupid	35
you are really terrible	35
you are ridiculous	35
you are so awful	35
you are so bad	35
you are so dumb	35
you are so horrible	35
you are so idiotic	35
stop being so terrible	35
stop screwing up	35
stupid as usual	35
stop being so ridiculous	35
start working properly	35
stop being so bad	35
terrible as usual	35
why can't you be like alexa	35
useless as usual	35
what's wrong with you	35
why are you so lame	35
why are you so ridiculous	35
why are you so terrible	35
why are you so dumb	35
bixby does a better job	35
bixby does a better job at this	35
cortana does a better job	35
cortana does a better job than you	35
alexa is way smarter than you	35
alexa is way better	35
are you joking with me	35
i wish you were cortana	35
idiotic as usual	35
cortana is way better than you	35
dumb	35
you're incompetent	35
you say ridiculous things	35
you're a fool	35
you're stupid	35
you're really useless	35
you're ridiculous	35
you say lame things	35
you're pretty lame	35
you're really stupid	35
you're really bad	35
you are pretty dumb	35
you are pretty horrible	35
you are pretty ridiculous	35
you are pretty useless	35
you are horrible	35
you are terrible	35
you are so lame	35
you are worthless	35
you don't know anything	35
you are really lame	35
you are so stupid	35
you are really horrible	35
you are so bad at this	35
you are really worthless	35
if that was a joke you should be ashamed	36
pathetic sense of humor	36
pathetic joke	36
oh a wise guy eh	36
learn to tell a joke	36
jokes arent your strong suit	36
is that supposed to make me laugh	36
is that supposed to be funny	36
is that a joke	36
im not amused	36
i dont find you funny	36
quit fooling around	36
i dont think youre very funny	36
i dont think thats very funny	36
i dont think that was very funny	36
i dont think that was funny	36
i dont like your sense of humor	36
that is not something you should joke about	36
if youre trying to be funny its not working	36
stop joking	36
am i supposed to think that was funny	36
that is not something to joke about	36
that didnt make me laugh	36
stop your wisecracking	36
stop your silliness	36
stop your joking	36
stop trying to be funny	36
stop making fun of things	36
stop making fun	36
stop kidding around	36
pretty awful joke	36
pretty bad joke	36
stop it with the wisecracking	36
stop it with the humor	36
stop fooling around	36
so youre a wise guy	36
quit messing around	36
quit joking around	36
quit joking	36
i dont find that very funny	36
stop kidding	36
humor fail	36
hilarious not	36
enough with the wisecracks	36
enough with the silliness	36
enough with the jokes already	36
enough with the humor	36
dont try to make me laugh	36
dont try to be funny	36
dont make me laugh	36
dont make jokes about that	36
i didnt find that amusing	36
do you think thats funny	36
cut the wisecracks	36
cut the jokes	36
cut the humor	36
are you trying to say something funny	36
are you trying to make me laugh	36
are you trying to be funny	36
are you supposed to be funny	36
am i supposed to think thats funny	36
dont make fun of that	36
i didnt like your sense of humor	36
i dont find that very amusing	36
i dont find that to be very amusing	36
i dont find that to be amusing	36
i dont find that amusing	36
i dont appreciate your silliness	36
i dont find you very amusing	36
i dont find you amusing	36
i didnt think were very funny	36
humor isnt your strong suit	36
i didnt appreciate your sense of humor	36
i didnt get the joke	36
i didnt find you very funny	36
i didnt find you very amusing	36
i didnt find you funny	36
i didnt find you amusing	36
i didnt find that very funny	36
i didnt find that to be very amusing	36
i didnt find that to be funny at all	36
i didnt find that to be amusing	36
i didnt find that funny	36
that joke is awful	36
i didnt think that was funny	36
you tell crappy jokes	36
your jokes are going nowhere with me	36
your jokes are crap	36
your jokes are awful	36
your joke sucks	36
your joke stinks	36
your joke is weak	36
your attempt at humor failed	36
you think youre so funny	36
you think youre funny dont you	36
what a whack joke	36
you tell bad jokes	36
you shouldnt joke about that	36
you have a terrible sense of humor	36
you have a sick sense of humor	36
you cant make me laugh	36
you call that a joke	36
you are so unfunny	36
you are so not funny	36
you think youre funny but youre not	36
your sense of humor makes me sick	36
youre trying to be funny pathetic	36
youre so unfunny	36
youre so not funny	36
youre not even funny	36
youre no comedian	36
youre bad at humor	36
youre a wise guy arent you	36
your jokes are janky	36
youre a regular clown	36
your sense of humor is lame	36
your sense of humor is awful	36
your not funny	36
your jokes suck	36
your jokes stink	36
your jokes are worse than dad jokes	36
your jokes are whack	36
your jokes are weak sauce	36
what a weak joke	36
youre a regular comedian	36
that was not very funny	36
thats not something to joke about	36
thats not funny	36
thats no laughing matter	36
thats a stupid joke	36
that wasnt very funny at all	36
that wasnt very funny	36
that wasnt funny	36
that wasnt even funny	36
that was so not funny	36
thats not very funny	36
that was not funny at all	36
that was not funny	36
that was a stupid joke	36
that was a joke youll have to try harder	36
that joke was crap	36
that joke is whack	36
that joke is wack	36
that joke is nasty	36
that was really not funny	36
weak joke	36
what a nasty joke	36
what a lame joke	36
what a janky joke	36
what a horrible joke	36
what a crappy joke	36
what a busted joke	36
what a bad joke	36
were you trying to say something funny	36
were you trying to get a laugh	36
were you trying to be funny	36
thats not something you should joke about	36
thats not something you should make fun of	36
was that supposed to make me laugh	36
was that supposed to be funny	36
was that a joke	36
this is no laughing matter	36
the humor is going nowhere	36
thats unfunny	36
thats so not funny	36
thats so funny i forgot to laugh	36
thats really not funny	36
thats nothing to joke about	36
youre unfunny	36
were you going for humor	36
not funny	36
not amused	36
i don't think you're funny	36
i don't think that's funny	36
i don't like your wisecracking	36
i don't like it when you try to be funny	36
i don't get the joke	36
stop messing around	36
stop joking about things	36
stop it with the jokes	36
stop clowning around	36
stop being silly	36
so, you think you're funny	36
do you think this is funny	36
i don't find you very funny	36
are you kidding	36
are you kidding me	36
i don't appreciate your sense of humor	36
i didn't like your wisecracking	36
i didn't find that very amusing	36
your jokes are busted	36
your joke was awful	36
you think that's funny	36
your jokes are nasty	36
you shouldn't make jokes like that.	36
you have a lame sense of humor	36
you're trying too hard	36
you're bad at jokes	36
your sense of humor is terrible	36
your jokes are weak	36
your jokes are wack	36
that's not something you should be making fun of	36
you are not funny	36
that was not very funny at all	36
that was a lame joke	36
that was a joke i don't get it	36
that was a joke	36
were you trying to make me laugh	36
were you going for funny	36
that's so unfunny	36
umm what	37
wanna tell me more	37
how do you mean	37
im sorry what do you mean	37
is that what you meant to say	37
pray tell what does that mean	37
care to say more	37
wait a minute what	37
wait what now	37
wait what	37
wanna elaborate	37
run that by me again	37
can you explain better	37
can you explain more about that	37
can you explain more	37
can you explain that to me	37
can you rephrase that	37
what are you on about	37
can you say more on that	37
can you say that a different way	37
can you tell me more about that	37
can you try and explain that to me	37
care to elaborate	37
wot u talking bout willis	37
whatdya mean	37
whats that mean	37
why do you say that	37
why do you think that	37
wot u talkin abt	37
what the heck does that mean	37
wot	37
you want to elaborate on that	37
you want to explain that	37
you want to tell me more about that	37
why is that	37
what makes you say that	37
what are you talking about	37
what do you even mean by that	37
what do you mean by that	37
what does that mean pray tell	37
you want to tell me more	37
what makes you think that	37
what now	37
what the heck are you talking about	37
what dont you get	37
huh	37
care to explain	37
wanna explain more	37
can you clarify that	37
can you restate that	37
can you explain that	37
can you please explain yourself	37
what's that supposed to mean	37
you want to clarify that	37
what does that even mean	37
what you talking about willis	37
what is that supposed to mean	37
what on earth do you mean by that	37
i didnt mean that	38
apologies	38
my apologies	38
just wanted to say sorry	38
im terribly sorry	38
im sorry friend	38
im sorry	38
im so sorry	38
im remorseful	38
im really sorry about that	38
oh god im sorry	38
i just wanted to say sorry	38
i apologize for that	38
i apologize	38
i am truly sorry	38
i am ever so sorry	38
forgive me	38
crap sorry	38
can you forgive me	38
can you ever forgive me	38
i sincerely apologize	38
sorry for everything	38
that was totally my bad	38
sry	38
srry	38
sorry sorry	38
sorry i messed up	38
sorry i made a mistake	38
my most sincere apologies	38
whoops thats my bad	38
sorry bot	38
sorry about that	38
sorry	38
please wont you forgive me	38
please forgive me	38
please excuse me	38
oops sorry	38
oops sorry	38
my bad	38
i'm very sorry	38
oh gosh, sorry about that	38
i beg your forgiveness	38
i am so sorry to hear that	38
that's my mistake	38
that was my bad	38
sorry for that	38
so sorry	38
oops, my bad	38
marvelous thanks	39
marvelous thank you	39
kthx	39
im grateful for that thank you	39
perfecto thanks	39
i appreciate you	39
i appreciate that	39
i appreciate it	39
i am very thankful for that	39
how kind thank you	39
great thanks	39
great thank you	39
gotcha thanks	39
gotcha thank you	39
awesome thanks	39
im grateful for that thank you kindly	39
wonderful thank you	39
wonderful thank you very much	39
thx	39
thats very kind	39
thats great thanks	39
that is lovely thanks	39
that is awesome thanks	39
thanks bot	39
thanks a lot	39
thank you so much	39
perfect thanks	39
thank you my friend	39
thank you for that	39
thank you bot	39
thank you	39
right on thanks very much	39
right on thanks a lot	39
radical thanks	39
rad thanks	39
rad thank you	39
i thank you	39
my humblest thanks to you	39
many thanks to you	39
ahh, thanks	39
why thank you	39
thnx	39
okay, thanks!	39
i have to sign out	40
i have to motor now	40
i have to run now	40
i have to scoot now	40
i gotta sign out now	40
i have to sign out now	40
i have to skedaddle	40
i have to skedaddle now	40
i must depart	40
i have to sign off	40
i have to jet	40
adieu	40
i gotta skedaddle now	40
i gotta take off	40
i gotta take off now	40
i have to get going	40
i have to motor	40
i have to go now	40
i have to log out now	40
i have to jet now	40
i have to leave now	40
i have to log off	40
i have to log off now	40
i have to go	40
i will take my leave of you	40
i need to sign out	40
i need to sign out now	40
i need to skedaddle	40
i need to skedaddle now	40
i should be going	40
i need to scoot now	40
id better go	40
ill talk to you later	40
im about to go	40
i gotta sign out	40
i need to go now	40
i need to jet now	40
i need to leave	40
i need to leave now	40
i need to sign off now	40
i need to log off now	40
i need to get going now	40
i need to log out now	40
i need to motor now	40
i need to run	40
i need to run now	40
i need to scoot	40
i need to log off	40
goodbye	40
i am going	40
i am going to get going	40
i am jetting	40
i am leaving	40
i am leaving now	40
i am logging off	40
i am logging off now	40
i am logging out now	40
catch you on the flip side	40
adios	40
alright im outta here	40
buh bye	40
bye	40
bye bye	40
bye dude	40
catch you later	40
g2g	40
cya	40
cya	40
fare thee well	40
i am running off	40
catch ya later	40
i gotta motor now	40
i am motoring	40
i gotta leave	40
i gotta leave now	40
i gotta log off now	40
i gotta log out	40
i gotta jet	40
i gotta go now	40
i gotta run now	40
i gotta scoot	40
i gotta sign off now	40
i gotta log out now	40
i am skedaddling	40
im about to jet now	40
i am running off now	40
i am scooting	40
i am scooting now	40
i am signing off	40
i am signing out now	40
i am skedaddling now	40
i am taking off	40
i am taking off now	40
i gotta get going	40
i gotta get going now	40
i gotta go	40
im scooting	40
im off	40
im out	40
im out the door	40
im outta here	40
im about to go now	40
im running off now	40
im logging out now	40
im scooting now	40
im signing off	40
im signing out	40
im signing out now	40
im running off	40
im jetting now	40
im gonna sign off now	40
im gonna sign out	40
im gonna sign out now	40
im gonna skedaddle	40
im gonna skedaddle now	40
im motoring now	40
im motoring	40
im leaving	40
im leaving now	40
im logging off	40
im logging off now	40
im logging out	40
im taking off now	40
im gonna take off now	40
signing off	40
im skedaddling now	40
see you later bot	40
see you later dude	40
see you later alligator	40
see you around	40
see you	40
see you	40
talk to ya later	40
till we meet again	40
time to end this conversation	40
later bud	40
im gonna scoot	40
ive got to go	40
ive gotta take off	40
l8r sk8r	40
later	40
later bot	40
im taking off	40
later dude	40
peace out	40
sayonara	40
see ya around	40
see ya later	40
see ya on the flip side	40
later alligator	40
im going to go	40
im going to log off now	40
im about to take off	40
im about to take off now	40
im going	40
im going now	40
im about to sign out now	40
im going to get going now	40
im about to sign out	40
im going to go now	40
im going to jet	40
im going to leave	40
im going to leave now	40
im gonna sign off	40
im going to get going	40
toodleoo	40
im about to leave	40
im about to leave now	40
im about to log off	40
im about to log off now	40
im about to log out	40
im about to skedaddle	40
im about to motor	40
im going to log out	40
im about to run	40
im about to run now	40
im about to scoot	40
im about to scoot now	40
im about to sign off	40
im about to sign off now	40
im about to log out now	40
im gonna log out	40
im going to log off	40
im gonna go now	40
im gonna jet	40
im gonna leave	40
im gonna get going now	40
im gonna log off now	40
im gonna get going	40
im gonna log out now	40
im gonna motor	40
im gonna motor now	40
im gonna run	40
im gonna run now	40
im about to jet	40
im gonna log off	40
im going to log out now	40
im going to motor now	40
im going to run now	40
im going to scoot	40
im going to sign out	40
im going to sign out now	40
im going to skedaddle	40
im going to skedaddle now	40
im going to take off	40
im going to take off now	40
im going to scoot now	40
i have to run	40
i have to scoot	40
i have to sign off now	40
i have to take off now	40
i have to get going now	40
i have to leave	40
i need to go	40
i need to take off	40
i need to sign off	40
i'll chat with you later	40
i'm about to get going	40
i'm about to get going now	40
i need to take off now	40
i need to log out	40
i need to jet	40
i need to motor	40
i am jetting now	40
i am going now	40
i gotta skedaddle	40
farewell	40
i am logging out	40
i am going to get going now	40
good bye	40
check you later	40
ciao	40
i gotta log off	40
i gotta motor	40
i gotta scoot now	40
i gotta sign off	40
i am signing off now	40
i gotta jet now	40
i am motoring now	40
i am signing out	40
i'm out of here	40
i'm signing off now	40
i'm skedaddling	40
i'm gonna take off	40
i'm jetting	40
see you later	40
see you later homie	40
talk later	40
talk to you later	40
see you on the flip side	40
i've gotta jet	40
i'm about to skedaddle now	40
i'm going to jet now	40
i'm about to motor now	40
i'm gonna leave now	40
i'm going to sign off now	40
i'm going to run	40
i'm going to sign off	40
i'm gonna scoot now	40
hey my dude	41
hello bot	41
hello my friend	41
hello there	41
hey caring bot	41
hey its you	41
hail	41
hey pal	41
hey professional bot	41
hey there	41
hey there buddy	41
hey there pal	41
greetings and salutations	41
aloha bot	41
bonjour	41
gday	41
good day	41
hailing the bot	41
greetings	41
greetings caring bot	41
greetings friend	41
greetings friendly bot	41
greetings professional bot	41
greetings witty bot	41
good tidings	41
hey witty bot	41
open a hailing channel	41
salutations	41
oh hey its you	41
shalom	41
oh hey there	41
well hey there	41
well hi	41
well howdy	41
yo	41
yo dude	41
salutations	41
hi witty bot	41
heyhey	41
hi caring bot	41
hi friendly bot	41
oh howdy there	41
hi there	41
hey you	41
hiya	41
howdy	41
oh hello	41
oh hello there	41
oh hey amigo	41
hi professional bot	41
i have returned	41
and were back	41
bro im here	41
girl i am back	41
here i am	41
here i am dude	41
hey im back	41
i am here	41
and now im back	41
im back	41
im back on the computer	41
im here in the flesh	41
sup im back	41
tada here i am	41
tada im here	41
yo im back	41
you better believe im here	41
i am present and accounted for	41
hello	41
ahoy	41
hey there bot	41
hey homie	41
ahoy there	41
aloha	41
hailing bot	41
heya	41
well hello	41
open a channel	41
yo my dude	41
hi	41
howdy partner	41
bot i'm here	41
hey dude, i'm back	41
i am present	41
i have arrived	41
your girl is back	41
good evening bot	42
bon soir	42
buenas tardes	42
enjoy your evening	42
evening	42
evening chat bot	42
evening dude	42
evening robot	42
gdevenin	42
i hope you have a good evening	42
hope you have a great evening	42
heres to a great evening	42
gdevening	42
good evening	42
good evening to you	42
good evening robot	42
good evening chat bot	42
have a pleasant evening	42
enjoy the evening	42
evenin	42
a good evening to you	42
good morning sunshine	43
its time to get up	43
its a brand new day	43
good morning to you bot	43
good morning starshine	43
good morning my friend	43
good morning	43
get up	43
good morrow	43
rise and shine	43
up and attem	43
top of the morning to you	43
top of the morning	43
time to wake up	43
oh morning	43
morning pal	43
morning dude	43
time to rise and shine	43
morning	43
good morning amigo	43
wake up	43
morning sunshine	43
have yourself a good night	44
im headed off to sleep	44
im going to sleep	44
im going to bed	44
i am heading to sleep	44
buenas noches	44
im heading to sleep	44
have a good night bot	44
good night to you	44
good night bot	44
hope you have a good night	44
time for bed	44
sweet dreams	44
sleep well	44
shutting down for the night	44
im headed to bed	44
pleasant dreams	44
nighty night	44
im turning in for the night	44
im turning in	44
im shutting down for the night	44
time to turn in	44
see you in the morning	44
i'm headed off to bed	44
i am headed to bed	44
g'night	44
nighty night, don't let the bed bugs bite	44
time to go to sleep	44
night	44
hey how are you	45
are you doing good	45
how are you feeling	45
how are you doing	45
how are ya	45
how are things	45
how are you	45
are you feeling well	45
are you feeling good	45
are you doing well	45
are you doing ok	45
how are things going	45
hows it going	45
say how are you doing	45
hows tricks	45
hows the day treating you	45
hows life	45
hows life treating you	45
yo how are you	45
howd you sleep last night	45
how you doing	45
how ya doing	45
how is the day treating you	45
how is the day treating ya	45
hows it hanging	45
how is tuesday going	45
how is your friday	45
how is your day	45
how is your day so far	45
how is your day going so far	45
how is your day going	45
how is wednesday so far	45
how is wednesday	45
how is your wednesday going so far	45
how is tuesday going so far	45
how is your friday so far	45
how is tuesday	45
how is thursday so far	45
how is thursday going so far	45
how is thursday	45
how is the day going thus far	45
how is the day going so far	45
how is sunday so far	45
how is sunday going	45
how is tuesday so far	45
how is your sunday going	45
alright tell me about your day	45
how is your wednesday	45
how is your tuesday so far	45
how is your tuesday going so far	45
how is your tuesday going	45
how is your tuesday	45
how is your thursday so far	45
how is your thursday going so far	45
how is your thursday going	45
how is your friday going	45
how is your sunday going so far	45
how is your friday going so far	45
how is your sunday	45
how is your saturday going so far	45
how is your monday so far	45
how is your monday going so far	45
how is your monday going	45
how is your monday	45
how is saturday going so far	45
how is your sunday so far	45
did you have a groovy day	45
how is sunday	45
have a fun day	45
has it been a swell day	45
has it been a good day	45
do me a favor and tell me about your day	45
dish about your day	45
did you have a lovely day	45
how are you doing on this day	45
did you have a good day or a bad day	45
did you have a fun day	45
did you have a decent day	45
did you enjoy your day	45
did you enjoy the day	45
been having a good day	45
are you having a good day today	45
are you having a good day so far	45
how has your tuesday been	45
how is saturday going	45
how is saturday	45
how is monday so far	45
how is monday going so far	45
how is monday going	45
how is monday	45
how is friday so far	45
how is friday going	45
have you been enjoying the day	45
how has your wednesday been	45
how is saturday so far	45
how has your thursday been	45
how has your sunday been	45
how has your saturday been	45
how has your monday been	45
how has your friday been	45
how has your day been thus far	45
how has your day been so far	45
how has your day been going	45
how has the day been treating ya	45
how are you doing today	45
how is friday	45
hows your monday going so far	45
hows your thursday	45
hows your sunday so far	45
hows your sunday going so far	45
hows your sunday	45
hows your saturday so far	45
hows your saturday going so far	45
hows your saturday going	45
how is your wednesday going	45
hows your tuesday	45
hows your monday going	45
hows your monday	45
hows your friday so far	45
hows your friday going	45
hows your friday	45
hows your day	45
hows your day going	45
hows your day going so far	45
hows your saturday	45
hows your week going so far	45
you been enjoying the day	45
whats going on with your day	45
what has your day been like	45
tell me all about your day	45
tell me about how your day was	45
so have you been having a good day	45
i want the scoop on your day	45
hows your thursday going so far	45
hows your week so far	45
hows your thursday so far	45
hows your week	45
hows your wednesday so far	45
hows your wednesday going	45
hows your tuesday going so far	45
hows your tuesday going	45
hows wednesday so far	45
i wanna know all about your day	45
how was your monday	45
hows your day going	45
hows friday so far	45
hows friday going	45
how was your week	45
how was your tuesday	45
how was your thursday	45
how was your sunday	45
how was your saturday	45
hows monday going so far	45
how was your day so far	45
how was this lovely day for you then	45
how is your week so far	45
how is your week going so far	45
how is your week going	45
how was your saturday going	45
hows the day going so far	45
you enjoying the day	45
hows wednesday	45
hows tuesday so far	45
hows tuesday going so far	45
hows tuesday going	45
hows tuesday	45
hows thursday so far	45
hows thursday	45
hows your day	45
hows the day been treating you	45
hows sunday so far	45
hows sunday going so far	45
hows sunday going	45
hows sunday	45
hows saturday going so far	45
hows saturday going	45
hows monday so far	45
hows thursday going	45
how art thou	45
greetings, bot. how are you doing	45
how are you today	45
how's it hangin	45
how you doing bot	45
how is wednesday going so far	45
how is wednesday going	45
how is thursday going	45
how is sunday going so far	45
how is your saturday going	45
how is your saturday	45
have a good day	45
has it been a super day	45
give me the details about your day	45
dude i wanna hear about your day	45
having a good day	45
did you have a good day	45
are you having a good day	45
did you have an okay day	45
how is your wednesday so far	45
how's your sunday going	45
how's your monday so far	45
how's your friday going so far	45
how's your day so far	45
talk about your day	45
how's your week going	45
how's your wednesday going so far	45
how's your wednesday	45
how's your tuesday so far	45
how's friday going so far	45
how's friday	45
how was your wednesday	45
how was your friday	45
how was your day	45
how was your day	45
how was the day for you	45
how is your week	45
how's wednesday going so far	45
how's thursday going so far	45
how's monday	45
how's saturday so far	45
how's saturday	45
its a pleasure to finally meet you	46
charmed	46
so rad to meet you	46
so glad to meet you	46
pleased to meet you	46
pleased to make your acquaintance	46
nice to meet you	46
ive been so excited to meet you	46
ive been looking forward to meeting you	46
its nice to meet you	46
it was an honor to meet you	46
it was an honor to make your acquaintance	46
it is a pleasure to meet you	46
im so pleased to meet you	46
im so glad to meet you	46
im pleased to meet you	46
i couldnt be happier to finally meet you	46
how nice to make your acquaintance	46
enchante	46
couldnt be happier to meet you	46
its a pleasure to have met	46
its a pleasure to meet you bot	46
its a real pleasure to meet you	46
just lovely to meet you	46
wow its great to meet you	46
glad to know you	46
glad to make your acquaintance	46
glad to have met you	46
glad to meet	46
so glad to finally meet you	46
a pleasure to make your acquaintance	46
a pleasure to have met	46
nice to make your acquaintance	46
nice to have met you	46
nice to have met	46
great to make your acquaintance	46
its a pleasure to know you	46
lovely to meet you	46
great to have met you	46
how nice to meet you	46
it's a pleasure to meet you	46
glad to have met	46
glad to meet you	46
it's a pleasure to meet	46
a pleasure to know you	46
nice to know you	46
nice to meet	46
great to know you	46
happy may day	47
happy martin luther king jr day	47
happy kwanzaa	47
happy indigenous peoples day	47
happy independence day	47
happy holidays	47
happy holidays	47
happy hannukah	47
happy halloween	47
blessed solstice	47
happy friendship day	47
happy national childrens day	47
happy easter	47
happy columbus day	47
happy birthday	47
feliz navidad	47
cheers	47
happy veterans day	47
three cheers	47
prost	47
merry christmas eve	47
mazel tov	47
happy memorial day	47
joyeux noel	47
happy mothers day	47
happy thanksgiving	47
happy super bowl sunday	47
happy st patricks day	47
happy presidents day	47
happy parents day	47
happy new years	47
happy new year	47
yuletide greetings	47
joyous kwanzaa	47
happy father's day	47
happy april fool's day	47
merry festivus	47
merry christmas to you	47
let the good times roll	47
happy nurses' day	47
happy national day of prayers	47
update me on whats going on with you	48
whats cookin	48
what up	48
what is up	48
what is the skinny	48
what is going down	48
what have you been doing	48
what have you been doing today	48
what have you been doing all day	48
what are you up to	48
what are you getting up to	48
what are you doing	48
all good in the hood	48
gimme the 411	48
gimme the dirt	48
give me the 411	48
give me the low down	48
what are ya doing	48
wazzup	48
so whats up with you today	48
so whats up with you	48
tell me what is up with you	48
whats cooking	48
whats the latest	48
whats cooking good looking	48
whats shaking	48
whats the 411	48
whats the dirt	48
whats the good word	48
whats the haps	48
whats new	48
whats the low down	48
whats the skinny	48
whats up with you	48
whats the happs	48
whats good in the world	48
whats up	48
whats going on today	48
whats going on	48
whats good	48
whats is going down	48
whats new at the zoo	48
what are you up to today	48
so what's up with you right now	48
tell me what is up	48
what's the lowdown	48
what's the scoop	48
what's crackin'	48
what's cracking	48
what's going on with you today	48
what's happening with you	48
what's happening	48
what's new with you	48
